Abundance_Controls,frac_aa_A,frac_aa_C,frac_aa_F,frac_aa_H,frac_aa_L,frac_aa_N,frac_aa_Q,frac_aa_R,molecular_weight,secondary_structure_fraction_disordered,gravy,fraction_buried,fraction_exposed_nonpolar_total,rsa_std,asa_sum,fraction_exposed_exposed_C,fraction_exposed_exposed_E,fraction_exposed_exposed_F,fraction_exposed_exposed_G,fraction_exposed_exposed_K,fraction_exposed_exposed_M,fraction_exposed_exposed_S,fraction_exposed_exposed_W,fraction_exposed_exposed_Y,nsp_secondary_structure_coil,nsp_secondary_structure_helix,Zeta Potential,Surface_Ligand,Dtem,Dh_functionalized,NP_incubation Concentration (mg/mL),Incubation Concentration (mg/ml),Abundance,NPUNID,Entry
3.97818750745931e-05,0.05454545454545454,0.02424242424242424,0.04242424242424243,0.006060606060606061,0.103030303030303,0.0303030303030303,0.06060606060606061,0.1151515151515152,18847.27809999999,0.2484848484848485,-0.5357575757575761,0.182,0.3333333333333333,0.21,14181.987,0.0,0.08148148148148149,0.02222222222222222,0.06666666666666667,0.04444444444444445,0.007407407407407408,0.08888888888888889,0.01481481481481482,0.007407407407407408,0.679,0.115,-7,4,200,266,2.4,40,0.0386875589482277,34,P56425
0.752092584803253,0.0705596107055961,0.004866180048661801,0.04866180048661801,0.024330900243309,0.1362530413625304,0.05109489051094891,0.0413625304136253,0.04866180048661801,46236.37440000004,0.1532846715328468,-0.1311435523114358,0.465,0.1386861313868613,0.254,26298.135,0.004545454545454545,0.1272727272727273,0.004545454545454545,0.05454545454545454,0.09545454545454546,0.00909090909090909,0.08636363636363636,0.0,0.00909090909090909,0.438,0.26,12,6,98,229,5.0,40,0.3447561650484552,33,Q9TTE1
3.97818750745931e-05,0.07758620689655173,0.0668103448275862,0.03879310344827586,0.01293103448275862,0.09913793103448276,0.05172413793103448,0.03663793103448276,0.07543103448275862,51658.23920000012,0.2521551724137931,-0.4099137931034478,0.25,0.2801724137931034,0.203,35379.95,0.008620689655172414,0.07183908045977011,0.03160919540229885,0.05459770114942529,0.0603448275862069,0.01149425287356322,0.1235632183908046,0.002873563218390805,0.01436781609195402,0.642,0.353,-42,3,82,151,5.0,40,0.0035595316552365,28,Q5E9X0
0.435971436460038,0.103448275862069,0.01379310344827586,0.06896551724137931,0.03448275862068965,0.1379310344827586,0.02758620689655172,0.02758620689655172,0.04137931034482759,15859.02499999999,0.1310344827586207,0.0517241379310345,0.469,0.1517241379310345,0.253,9158.122,0.01298701298701299,0.1168831168831169,0.0,0.05194805194805195,0.1428571428571428,0.01298701298701299,0.1038961038961039,0.0,0.0,0.221,0.779,-42,3,82,151,5.0,40,1.812362586475984,28,P02081
3.97818750745931e-05,0.0752212389380531,0.01991150442477876,0.03539823008849557,0.03539823008849557,0.09292035398230089,0.05973451327433629,0.0331858407079646,0.06858407079646017,51446.72950000012,0.2234513274336284,-0.4190265486725658,0.482,0.1526548672566372,0.241,27234.983,0.008547008547008548,0.09401709401709402,0.0170940170940171,0.06837606837606838,0.1068376068376068,0.03418803418803419,0.03846153846153846,0.008547008547008548,0.02136752136752137,0.493,0.414,-7,4,200,266,2.4,40,0.011347440087921,35,Q3SWY2
3.97818750745931e-05,0.08527131782945736,0.007751937984496124,0.04651162790697674,0.007751937984496124,0.07751937984496124,0.03875968992248062,0.05426356589147287,0.07751937984496124,14687.32799999999,0.186046511627907,-0.4689922480620154,0.093,0.4341085271317829,0.134,11359.469,0.008547008547008548,0.05128205128205128,0.05128205128205128,0.1111111111111111,0.04273504273504274,0.02564102564102564,0.06837606837606838,0.03418803418803419,0.06837606837606838,0.411,0.589,-7,4,200,266,2.4,40,0.0068201313313893,35,Q32L76
3.97818750745931e-05,0.0627062706270627,0.0198019801980198,0.03795379537953796,0.0396039603960396,0.066006600660066,0.0429042904290429,0.02805280528052805,0.0297029702970297,66256.79540000008,0.2458745874587458,-0.2471947194719472,0.559,0.1468646864686469,0.233,30683.623,0.003745318352059925,0.08614232209737828,0.0149812734082397,0.1086142322097378,0.1348314606741573,0.01123595505617977,0.07865168539325842,0.0,0.01872659176029963,0.469,0.0,-49,3,182,229,5.0,4,0.035248794142892,20,Q2KJH4
0.00283929633618224,0.0472972972972973,0.02477477477477477,0.03828828828828829,0.02477477477477477,0.06531531531531531,0.06081081081081081,0.04954954954954955,0.03153153153153153,50243.48500000004,0.2657657657657657,-0.5668918918918924,0.284,0.2567567567567567,0.219,34286.276,0.01886792452830189,0.07232704402515723,0.02515723270440252,0.07547169811320754,0.07861635220125786,0.01257861635220126,0.09748427672955975,0.01257861635220126,0.04088050314465409,0.601,0.266,-12,7,98,271,5.0,4,0.0423298260544619,24,P12799
0.0372600982963244,0.04065040650406504,0.01463414634146342,0.03739837398373984,0.02276422764227642,0.06341463414634146,0.04227642276422764,0.03577235772357724,0.06341463414634146,67011.37560000035,0.2845528455284553,-0.8297560975609737,0.07,0.375609756097561,0.147,57342.123,0.008741258741258742,0.07167832167832168,0.03496503496503497,0.1153846153846154,0.07167832167832168,0.008741258741258742,0.1118881118881119,0.01748251748251748,0.003496503496503497,0.761,0.193,39,6,182,282,5.0,40,0.1054056902266722,27,P02672
12.1255434221963,0.08413461538461539,0.01442307692307692,0.05528846153846154,0.04326923076923077,0.1370192307692308,0.05528846153846154,0.03125,0.01682692307692308,46103.41850000003,0.1562499999999999,-0.0562500000000001,0.442,0.1610576923076923,0.257,26683.199,0.01293103448275862,0.1077586206896552,0.004310344827586207,0.06465517241379311,0.125,0.01724137931034483,0.07327586206896551,0.0,0.008620689655172414,0.457,0.257,-12,7,98,271,5.0,4,5.676189689513706,24,P34955
3.97818750745931e-05,0.06616541353383458,0.01503759398496241,0.03909774436090226,0.02406015037593985,0.118796992481203,0.02105263157894737,0.05714285714285714,0.07067669172932331,75781.66400000031,0.1984962406015037,-0.3903759398496237,0.358,0.2345864661654135,0.234,47845.653,0.0,0.107728337236534,0.01639344262295082,0.07962529274004684,0.07728337236533958,0.01639344262295082,0.0936768149882904,0.00936768149882904,0.01405152224824356,0.568,0.239,-63,1,200,221,4.0,40,0.0799979431909631,18,Q32LP0
3.97818750745931e-05,0.08484848484848485,0.04848484848484848,0.05454545454545454,0.01212121212121212,0.06666666666666667,0.01212121212121212,0.01818181818181818,0.03636363636363636,18505.53799999999,0.2545454545454546,-0.1545454545454545,0.406,0.2242424242424242,0.239,11074.901,0.02040816326530612,0.1428571428571428,0.01020408163265306,0.09183673469387756,0.1938775510204082,0.03061224489795918,0.05102040816326531,0.0,0.01020408163265306,0.418,0.303,-63,1,200,221,4.0,40,0.0212861470832887,18,Q5E9D5
0.0108748141281231,0.02950819672131148,0.06065573770491803,0.03442622950819672,0.02459016393442623,0.07213114754098361,0.03606557377049181,0.03442622950819672,0.03934426229508197,68885.73830000016,0.2540983606557378,-0.3767213114754099,0.252,0.2737704918032787,0.21,48244.532,0.006578947368421052,0.1052631578947368,0.03070175438596491,0.07236842105263158,0.08333333333333333,0.008771929824561403,0.1052631578947368,0.008771929824561403,0.02631578947368421,0.611,0.069,39,6,182,282,5.0,40,0.2236505019227292,27,Q28065
0.00142413689453484,0.06024096385542169,0.01807228915662651,0.02108433734939759,0.02710843373493976,0.108433734939759,0.04819277108433735,0.03614457831325301,0.03313253012048193,36597.21340000002,0.1716867469879517,0.04367469879518082,0.524,0.1566265060240964,0.245,19664.311,0.006329113924050633,0.08860759493670886,0.0189873417721519,0.0759493670886076,0.1455696202531646,0.03164556962025317,0.0379746835443038,0.01265822784810127,0.03164556962025317,0.352,0.455,-42,3,82,151,5.0,40,0.0074434482801657,28,P19858
0.0163137072927938,0.03508771929824561,0.01754385964912281,0.03508771929824561,0.02339181286549707,0.1666666666666667,0.08771929824561403,0.02923976608187134,0.01754385964912281,38755.9688,0.08771929824561409,-0.2590643274853803,0.412,0.1842105263157895,0.259,22985.49,0.009950248756218905,0.0845771144278607,0.01492537313432836,0.07462686567164178,0.1343283582089552,0.009950248756218905,0.1243781094527363,0.0,0.06467661691542288,0.807,0.07,-63,1,200,221,4.0,40,0.0388008190015498,18,Q05443
3.97818750745931e-05,0.05970149253731343,0.006218905472636816,0.03855721393034826,0.01243781094527363,0.0845771144278607,0.03482587064676617,0.02985074626865672,0.0472636815920398,92425.58860000053,0.25,-0.7223880597014919,0.374,0.1492537313432836,0.244,58884.423,0.003976143141153081,0.1928429423459244,0.009940357852882704,0.04970178926441352,0.1451292246520875,0.007952286282306162,0.06958250497017893,0.005964214711729622,0.01391650099403579,0.522,0.317,39,6,182,282,5.0,40,0.1603441411211561,27,Q95M18
0.258731095696611,0.05995203836930456,0.009592326139088728,0.06235011990407674,0.03836930455635491,0.1366906474820144,0.04796163069544365,0.03597122302158273,0.03117505995203837,46941.05250000009,0.1630695443645084,-0.1273381294964032,0.458,0.1390887290167866,0.259,27108.047,0.008849557522123894,0.1238938053097345,0.01327433628318584,0.05309734513274336,0.1061946902654867,0.008849557522123894,0.09734513274336283,0.0,0.008849557522123894,0.451,0.259,39,6,182,282,5.0,40,0.2611387383064891,27,A2I7N3
3.97818750745931e-05,0.05617977528089887,0.02247191011235955,0.05056179775280899,0.005617977528089887,0.08426966292134831,0.05617977528089887,0.05617977528089887,0.03932584269662921,20546.44059999999,0.2415730337078652,-0.6050561797752813,0.331,0.2303370786516854,0.183,12861.737,0.0,0.1008403361344538,0.008403361344537815,0.06722689075630252,0.1512605042016807,0.03361344537815126,0.06722689075630252,0.0,0.02521008403361345,0.562,0.433,-42,3,82,149,5.0,4,0.0027509827819121,19,Q3T035
3.97818750745931e-05,0.04741379310344827,0.01077586206896552,0.02586206896551724,0.00646551724137931,0.0625,0.02586206896551724,0.04741379310344827,0.07758620689655173,51018.63520000006,0.25,-0.7019396551724131,0.22,0.3254310344827586,0.255,44465.584,0.005524861878453038,0.09392265193370165,0.03314917127071823,0.1353591160220994,0.0580110497237569,0.03314917127071823,0.06906077348066299,0.008287292817679558,0.04419889502762431,0.653,0.233,-63,1,200,221,4.0,40,0.0052923559576474,18,Q3T0D0
0.000587102098073629,0.111731843575419,0.0446927374301676,0.05027932960893855,0.0111731843575419,0.106145251396648,0.00558659217877095,0.02793296089385475,0.1005586592178771,19681.28899999999,0.23463687150838,-0.1843575418994413,0.078,0.4301675977653631,0.175,18511.488,0.01212121212121212,0.05454545454545454,0.04848484848484848,0.06666666666666667,0.04242424242424243,0.006060606060606061,0.103030303030303,0.006060606060606061,0.03636363636363636,0.855,0.145,-11,7,244,316,5.0,4,1.042872614203696,30,P07456
3.97818750745931e-05,0.05192878338278932,0.004451038575667656,0.02077151335311573,0.01483679525222552,0.05786350148367952,0.02818991097922849,0.0400593471810089,0.02522255192878338,65545.36509999991,0.1335311572700296,-0.5504451038575656,0.093,0.6231454005934718,0.194,66566.21,0.003273322422258593,0.03600654664484452,0.01309328968903437,0.2700490998363339,0.05564648117839607,0.01309328968903437,0.03109656301145663,0.0,0.01963993453355155,0.899,0.0,-42,3,82,149,5.0,4,0.0128046074399835,19,P23206
0.00170920024458951,0.1013513513513514,0.02702702702702703,0.04054054054054054,0.01351351351351351,0.1216216216216216,0.05405405405405406,0.05405405405405406,0.06756756756756757,16264.68179999999,0.1486486486486485,0.01283783783783767,0.209,0.3851351351351351,0.256,13399.392,0.008547008547008548,0.05128205128205128,0.0170940170940171,0.05982905982905983,0.05982905982905983,0.03418803418803419,0.08547008547008547,0.008547008547008548,0.0170940170940171,0.554,0.108,-63,1,200,221,4.0,4,0.1397339864678043,17,P01035
3.97818750745931e-05,0.07874015748031496,0.05511811023622047,0.03937007874015748,0.01574803149606299,0.1181102362204724,0.03149606299212598,0.04724409448818898,0.07086614173228346,14437.49089999998,0.1968503937007875,-0.3692913385826773,0.031,0.4645669291338583,0.148,13186.592,0.05691056910569105,0.05691056910569105,0.03252032520325204,0.04065040650406504,0.05691056910569105,0.008130081300813009,0.08943089430894309,0.04878048780487805,0.01626016260162602,0.52,0.48,-7,4,200,266,2.4,40,0.0140805359861801,34,Q3SYR5
0.0162922245099207,0.04277643260694108,0.02502017756255044,0.02058111380145278,0.01937046004842615,0.05770782889426957,0.04156577885391444,0.05407586763518967,0.0516545601291364,272150.3713999994,0.2784503631961259,-0.4964487489911238,0.339,0.2308313155770783,0.23,176322.047,0.0006105006105006105,0.08791208791208792,0.01037851037851038,0.09218559218559219,0.0409035409035409,0.008547008547008548,0.08424908424908426,0.001221001221001221,0.01953601953601954,0.566,0.005,12,6,98,229,5.0,40,0.095348635301748,33,P07589
3.97818750745931e-05,0.07109557109557109,0.01981351981351981,0.04079254079254079,0.01864801864801865,0.08508158508158509,0.03146853146853147,0.0337995337995338,0.05128205128205128,95367.1071000005,0.2261072261072261,-0.2122377622377621,0.487,0.1713286713286713,0.221,49308.949,0.006818181818181818,0.1295454545454545,0.02045454545454545,0.08181818181818182,0.1386363636363636,0.01136363636363636,0.05909090909090909,0.002272727272727273,0.00909090909090909,0.445,0.362,-49,3,182,218,5.0,40,0.024998780998473,26,Q3SYU2
3.97818750745931e-05,0.0752212389380531,0.01991150442477876,0.03539823008849557,0.03539823008849557,0.09292035398230089,0.05973451327433629,0.0331858407079646,0.06858407079646017,51446.72950000012,0.2234513274336284,-0.4190265486725658,0.482,0.1526548672566372,0.241,27234.983,0.008547008547008548,0.09401709401709402,0.0170940170940171,0.06837606837606838,0.1068376068376068,0.03418803418803419,0.03846153846153846,0.008547008547008548,0.02136752136752137,0.493,0.414,39,6,182,282,5.0,4,0.0534748652182053,22,Q3SWY2
3.97818750745931e-05,0.06451612903225806,0.03870967741935484,0.01935483870967742,0.006451612903225806,0.1225806451612903,0.03870967741935484,0.07741935483870968,0.0967741935483871,17599.87179999999,0.2387096774193549,-0.4961290322580648,0.226,0.2903225806451613,0.225,13498.605,0.008333333333333333,0.075,0.0,0.03333333333333333,0.03333333333333333,0.008333333333333333,0.1,0.025,0.0,0.671,0.11,-12,7,98,271,5.0,4,0.0580605607843238,24,P22226
0.258731095696611,0.05995203836930456,0.009592326139088728,0.06235011990407674,0.03836930455635491,0.1366906474820144,0.04796163069544365,0.03597122302158273,0.03117505995203837,46941.05250000009,0.1630695443645084,-0.1273381294964032,0.458,0.1390887290167866,0.259,27108.047,0.008849557522123894,0.1238938053097345,0.01327433628318584,0.05309734513274336,0.1061946902654867,0.008849557522123894,0.09734513274336283,0.0,0.008849557522123894,0.451,0.259,-7,4,200,266,2.4,40,0.0395237493931988,35,A2I7N3
0.000492017508373055,0.05627705627705628,0.01082251082251082,0.04329004329004329,0.04329004329004329,0.09307359307359307,0.0670995670995671,0.04112554112554113,0.06926406926406926,52668.14810000005,0.2077922077922078,-0.5021645021645018,0.463,0.2121212121212121,0.252,29483.555,0.004032258064516129,0.0564516129032258,0.01209677419354839,0.0846774193548387,0.07258064516129033,0.01209677419354839,0.04435483870967742,0.01209677419354839,0.04032258064516129,0.606,0.219,39,6,182,282,5.0,40,0.0030731461369229,27,Q2KJ83
3.97818750745931e-05,0.0703883495145631,0.01213592233009709,0.03883495145631068,0.02427184466019417,0.0825242718446602,0.0412621359223301,0.0412621359223301,0.04611650485436893,46416.6453,0.1990291262135921,-0.3407766990291266,0.563,0.1213592233009709,0.218,22127.853,0.0,0.15,0.0,0.08333333333333333,0.1611111111111111,0.02222222222222222,0.03333333333333333,0.0,0.03333333333333333,0.345,0.466,-63,1,200,221,4.0,40,0.0398830213444559,18,P14568
0.123046694446659,0.0656,0.04,0.0352,0.0192,0.0864,0.0368,0.0352,0.0816,70504.74120000022,0.2448,-0.5825599999999985,0.326,0.2512,0.225,46468.512,0.009501187648456057,0.1235154394299287,0.02850356294536817,0.07125890736342043,0.0665083135391924,0.007125890736342043,0.07363420427553444,0.009501187648456057,0.02612826603325416,0.717,0.117,39,6,182,282,5.0,40,2.891749897151515,27,P00735
0.596246802230273,0.07423580786026202,0.003275109170305677,0.04366812227074236,0.02074235807860262,0.1058951965065502,0.02947598253275109,0.05676855895196507,0.05021834061135371,101511.7029000006,0.1899563318777293,-0.2329694323144104,0.374,0.2281659388646288,0.224,60338.811,0.0,0.09424083769633508,0.02094240837696335,0.07155322862129145,0.07678883071553229,0.01570680628272251,0.1029668411867365,0.0,0.008726003490401396,0.525,0.156,12,6,244,291,5.0,40,0.1208178993427539,32,Q3T052
0.232006736352292,0.05256241787122207,0.0328515111695138,0.02759526938239159,0.02102496714848883,0.08672798948751642,0.03679369250985545,0.04073587385019711,0.05913272010512484,85365.36060000042,0.2522996057818659,-0.462155059132719,0.41,0.1892247043363995,0.24,50115.181,0.006681514476614699,0.1069042316258352,0.008908685968819599,0.1002227171492205,0.111358574610245,0.008908685968819599,0.066815144766147,0.006681514476614699,0.0289532293986637,0.568,0.191,39,6,182,282,5.0,4,0.0386427258195378,22,P81187
0.123046694446659,0.0656,0.04,0.0352,0.0192,0.0864,0.0368,0.0352,0.0816,70504.74120000022,0.2448,-0.5825599999999985,0.326,0.2512,0.225,46468.512,0.009501187648456057,0.1235154394299287,0.02850356294536817,0.07125890736342043,0.0665083135391924,0.007125890736342043,0.07363420427553444,0.009501187648456057,0.02612826603325416,0.717,0.117,39,6,182,282,5.0,4,5.499106566017604,22,P00735
3.97818750745931e-05,0.03080568720379147,0.02369668246445497,0.05450236966824645,0.05213270142180094,0.1137440758293839,0.09004739336492891,0.06635071090047394,0.02132701421800948,49115.78580000002,0.1872037914691942,-0.4630331753554506,0.372,0.1753554502369668,0.252,31675.214,0.01132075471698113,0.1018867924528302,0.04905660377358491,0.04528301886792453,0.07547169811320754,0.01132075471698113,0.07547169811320754,0.007547169811320755,0.05283018867924529,0.867,0.038,39,6,182,282,5.0,40,0.6605403590865455,27,O77742
0.0926176580800145,0.06623931623931624,0.008547008547008548,0.05555555555555555,0.02564102564102564,0.1324786324786325,0.02991452991452992,0.04914529914529914,0.04487179487179487,51722.63900000011,0.1752136752136751,-0.07158119658119658,0.393,0.2286324786324786,0.253,32029.961,0.007042253521126761,0.07042253521126761,0.01408450704225352,0.06338028169014084,0.08098591549295775,0.01056338028169014,0.102112676056338,0.0,0.00352112676056338,0.513,0.241,-42,3,82,151,5.0,40,0.9197500411886002,28,P50448
0.000587102098073629,0.111731843575419,0.0446927374301676,0.05027932960893855,0.0111731843575419,0.106145251396648,0.00558659217877095,0.02793296089385475,0.1005586592178771,19681.28899999999,0.23463687150838,-0.1843575418994413,0.078,0.4301675977653631,0.175,18511.488,0.01212121212121212,0.05454545454545454,0.04848484848484848,0.06666666666666667,0.04242424242424243,0.006060606060606061,0.103030303030303,0.006060606060606061,0.03636363636363636,0.855,0.145,39,6,182,282,5.0,40,0.010746394627546,27,P07456
0.0045304837356389,0.05020352781546811,0.008593396653098146,0.03482587064676617,0.02758932609678878,0.09226594301221167,0.05020352781546811,0.04884667571234735,0.04522840343735866,248980.1455,0.2161917684305744,-0.6364088647670783,0.369,0.2103120759837178,0.218,149680.634,0.001433691756272401,0.08315412186379928,0.02652329749103943,0.04444444444444445,0.07168458781362007,0.01218637992831541,0.1240143369175627,0.01075268817204301,0.02365591397849462,0.727,0.038,-12,7,98,271,5.0,4,0.6871847276729133,24,Q28107
0.0226676301544914,0.04328018223234624,0.02277904328018223,0.05922551252847381,0.02050113895216401,0.1070615034168565,0.05694760820045558,0.08428246013667426,0.04783599088838269,51113.35570000009,0.2391799544419134,-0.6234624145785869,0.162,0.2779043280182232,0.168,38821.97,0.0,0.09782608695652174,0.05706521739130434,0.02717391304347826,0.07880434782608696,0.02989130434782609,0.1032608695652174,0.0108695652173913,0.01902173913043478,0.574,0.38,-42,3,82,151,5.0,40,0.2069338751782902,28,P17697
