Q7SIH1,Alpha-2-macroglobulin ,Alpha-2-macroglobulin (Alpha-2-M),167576.0,2.501967336200298,0.9611861894318532,2.5889635406609472,2.5264473047340172,3.2093606224228717,3.6256415177297754,2.804145103235675,4.2261713014411875,2.3954257069873406,1.8316704983490961,3.0423579551658895,1.6954691196733656,2.5056051135740223,4.500103002603368,1.876872561286145,1.9228977574747694,2.324852586918127,1.0565711111824982,0.7848428722475003,2.473482110157982,2.1464500949361565,2.1282561410476935,2.2189800239911293
P02081,Hemoglobin fetal subunit beta ,"Hemoglobin fetal subunit beta (Beta-globin, fetal) (Hemoglobin beta chain, fetal) (Hemoglobin gamma chain)",15859.0,3.3440321651687976,10.00046298786314,1.4147930933255863,2.944846269418866,0.7765849359956271,0.7396905411242806,2.5178532281166106,1.8992843640242365,3.6207469027080976,1.2675139832480156,1.0431655693542177,1.1317942129398872,0.8968637625095508,0.8352914073418131,1.5192919604806399,0.626018996127659,0.789932887527112,4.40023357425708,6.0071985817573905,0.7409753272877146,1.5483115097992444,1.5989361164528055,1.5188345419425824
P56652,Inter-alpha-trypsin inhibitor heavy chain H3 ,Inter-alpha-trypsin inhibitor heavy chain H3 (ITI heavy chain H3) (ITI-HC3) (Inter-alpha-inhibitor heavy chain 3),99551.0,0.1324004876952773,0.06138857633150122,0.5890982263496198,0.5155919274889507,5.920014617485771,7.698302142027844,0.1696363765135329,0.14463460897039102,0.09643347340268105,0.08014109588125105,2.7698811847349503,0.18081209021171388,2.3399503221762896,0.18865334603077066,0.1313933191780061,7.549080986285615,13.205535989833692,0.7727802000070207,0.12176522080015048,0.14860096432840025,0.9275568220370031,0.8744614893144296,0.914817763860129
Q28085,Complement factor H ,Complement factor H (H factor 1),140374.0,2.5871020334593307,0.3115831673466005,3.684715864119968,3.223236928619406,2.8191032568327627,0.08493988670689567,0.9953190824484348,3.79391055376394,1.296015487456901,3.6579494997364166,0.08677730979110283,5.91547049635039,0.5820417328960853,0.7758412262283986,0.37188394815675496,0.0763850741958013,0.01678171541886351,0.004771952050042134,0.0,0.0608774004714385,2.252708104265539,2.1060022126068603,2.484048445682021
P17690,Beta-2-glycoprotein 1 ,Beta-2-glycoprotein 1 (Apolipoprotein H) (Apo-H) (Beta-2-glycoprotein I) (B2GPI) (Beta(2)GPI),38252.0,5.0523889738109995,6.133927833073375,5.547427706276351,4.2801059940334385,0.150081140167183,0.04202419375189706,0.4849448496377054,2.937642755739241,0.6749321371203675,0.9359924436838613,0.16695930206436987,1.7748487846129974,0.17203081344430107,1.5096626287765422,0.1471676253985022,0.07652191938330313,0.05971922138038163,0.0451688656487853,0.024810773689172984,0.2029392259457869,1.4706194047299523,1.5945795722457787,1.5573597702025188
P00978,Protein AMBP ,Protein AMBP [Cleaved into: Alpha-1-microglobulin (EC 1.6.2.-); Inter-alpha-trypsin inhibitor light chain (ITI-LC) (BI-14) (Bikunin) (Cumulus extracellular matrix-stabilizing factor) (ESF) (HI-30); Trypstatin],39235.0,0.0835091005312126,0.036613271438493175,1.0248716795873785,0.9213109029407286,2.8247009966897925,4.469551714180421,0.1693164085821811,0.40484124918142583,0.14456780205447578,0.152336954946873,1.5600127562360355,0.35747867066980565,0.976893697138817,0.27245018242214164,0.11966911818191231,7.241974213093736,9.639593471829496,0.16073889534489771,0.016002774301723848,0.1358674766384938,0.6574719916722869,0.6724421769969657,0.6386526101796466
Q2KIS7,Tetranectin ,Tetranectin (TN) (C-type lectin domain family 3 member B),22144.0,0.023796991664851268,0.0,1.0750405436743138,1.1617430584959603,0.5557293682402803,0.0055583864905121285,1.6314428786681954,4.942847232488925,2.9100143121537236,3.5509753138354383,0.03182697663558895,2.6623978583020063,0.144458684839222,4.322561629955259,0.7226836149764899,0.12040467032430405,0.0,0.0,0.0,0.012486888874485411,1.4522425404272807,1.6821049960296968,1.4810097843899792
P41361,Antithrombin-III ,Antithrombin-III (ATIII) (Serpin C1),52347.0,1.0387126548430916,6.453632646581917,1.5357753790419129,1.6457772888839879,1.7009723797895233,0.6965114923249767,0.6358712018707475,1.124663393659081,0.6895357886818084,1.2090765705680526,0.45198330353216065,1.3456334709204658,1.0486096626044819,0.57930055760177,0.4427331020901662,0.24583442323152493,0.40918608302261206,0.7016039252980657,0.8211060318812919,0.23323989564924857,1.037271916896949,1.1901449595840536,1.1376374769870716
Q28178,Thrombospondin-1 ,Thrombospondin-1 (Glycoprotein G),129534.0,0.7044226306756193,0.09415281398326351,0.7274819686042377,0.5601547937724662,0.8229216056742841,0.5098042850305691,2.2982503999077726,1.6063701675968298,3.1651661742312127,3.305045357002348,0.08807945646133027,1.9778880295855759,1.0553452690583152,1.3252112332409975,2.8541982567496396,0.21169314017292334,0.009162620199147688,0.01338031560737085,0.013131509720917662,0.013917359978509384,1.2878336695295125,1.522895986947203,1.3717934525071627
P01030,Complement C4 ,Complement C4 [Cleaved into: Complement C4 alpha chain; C4a anaphylatoxin; Complement C4 gamma chain],101885.0,0.43126670585676447,0.11071980474894924,1.8426933561614405,2.035097539880889,3.4482532031697812,2.94626199795127,0.37236472524536046,1.5951733092150886,0.5277584494960961,0.37864898617000453,1.2174942587396949,0.8271107704365754,1.9461298626924033,0.8687205554277395,0.29177846787353356,0.8570964162325306,1.5961806926903337,0.04037657016277353,0.013985097954237937,0.056479058189541576,1.2625063957859952,1.0682205261541151,1.1257296637176624
Q3SZ57,Alpha-fetoprotein ,Alpha-fetoprotein (Alpha-1-fetoprotein) (Alpha-fetoglobulin),68588.0,0.4173869925021823,0.29050776620888097,0.6100112720470308,0.6266027752573406,0.4639041142631469,0.58245673149541,1.0813750757065854,1.287956630529167,0.9324078808776743,0.9086546380015097,1.3935276242170984,0.5305064688437905,1.13873524552431,1.1326671746001291,1.0701112177969645,0.6429177855610273,0.412577018980411,0.1314597982594846,0.12272765585516932,1.7827969356520579,0.8282673879172204,0.9402422362676892,0.8392050560273361
Q3T052,Inter-alpha-trypsin inhibitor heavy chain H4 ,Inter-alpha-trypsin inhibitor heavy chain H4 (ITI heavy chain H4) (ITI-HC4) (Inter-alpha-inhibitor heavy chain 4),101513.0,6.711159093835698,4.978971161695024,0.12785341236139602,0.5489988482093904,0.0972137679574418,0.10899767481052208,0.5500678029616102,0.7519740919557739,0.5886948348883291,0.2434916087915974,0.2729381445783845,0.09601579679912337,0.2100063754691351,1.0570315079120696,0.160040531296236,0.09913956467576042,0.0807943355036918,0.10400774773362295,0.14256642130475394,0.29926416039524273,0.3111870480891581,0.3113081453575951,0.29085635176539315
Q3MHN5,Vitamin D-binding protein ,Vitamin D-binding protein (DBP) (VDB) (Gc-globulin) (Group-specific component),53342.0,1.1614336113451307,0.8256627327591258,0.2387214417989135,0.2674177216461696,0.3651241331584851,0.42360488824953163,0.9273500344762169,3.6934660554474266,0.7016011204130009,0.41700279661788586,0.5273822137451041,0.2440167782539142,0.564522995012568,4.336381357002137,0.3935240663037801,0.29439218767113556,0.2870732428289682,0.05036159205799686,0.08954656157737718,0.739916893021135,0.485530381997872,0.4783625646271746,0.4663950471683648
Q9N2I2,Plasma serine protease inhibitor ,Plasma serine protease inhibitor (Protein C inhibitor) (PCI) (Serpin A5),45297.0,1.1382252381558984,1.0252998175954207,1.7244621435722185,1.9304267387495029,0.3892960863599029,0.1458727519067783,0.66172166184985,1.4980800643392198,1.1145248600729345,1.4410252494974471,0.11940659538239753,1.6045002005990887,0.18525194155781846,1.279643090497085,0.4548871410494542,0.11235944627768352,0.1504944852484826,0.07819862279619526,0.087931045592167,0.033072142763513876,0.7984095714464625,0.9778662164347992,0.9582277890575641
Q3Y5Z3,Adiponectin ,"Adiponectin (30 kDa adipocyte complement-related protein) (Adipocyte complement-related 30 kDa protein) (ACRP30) (Adipocyte, C1q and collagen domain-containing protein) (Adipose most abundant gene transcript 1 protein) (apM-1)",26133.0,0.004853137196426471,0.0028615711322548033,0.022657624640938744,0.027832982776501414,1.2286716195535385,1.832395700649688,0.06429274178969241,0.05722208366989843,0.037758488523156275,0.03031667151174859,0.23515538489501303,0.03522240748250775,0.22414952873196498,0.06433076326715742,0.042513197859729464,6.820618740789988,5.84844026252581,0.09214675202778193,0.009599143917794975,0.06207764319792697,0.21508167731134567,0.1798333975480218,0.2112252335611634
Q3SX14,Gelsolin ,Gelsolin (Actin-depolymerizing factor) (ADF) (Brevin),80731.0,2.15506547703484,0.5547144177815669,2.642867533629106,2.7481437683008068,0.17225433351762176,0.03623103522925143,0.18507931556402146,0.4021523743570695,0.28294141340277107,1.4086756403416432,0.055309194524705174,2.698328427458817,0.10218392275954276,0.1956566566176463,0.07666308293558292,0.03438951386383754,0.025479518665655863,0.004230533390217321,0.003901413816481698,0.03635862557458954,0.9755731409542306,1.1098049659425602,1.0894347674107956
Q95121,Pigment epithelium-derived factor ,Pigment epithelium-derived factor (PEDF) (Serpin F1),46229.0,0.13741800753631545,0.0381908453248254,3.446956175636199,3.5731561483753755,0.03856208325887007,0.010943232032947194,0.15220625629259524,1.9426821284172706,0.20328069970026624,1.0553304458522998,0.047471961284670176,2.2283224696361312,0.07930639503186092,0.6452374111459669,0.10554745296230576,0.028112138692967695,0.017982625838094023,0.0041544386392169735,0.0025521715298267252,0.07396004968177793,0.979266660951961,0.915744182557218,0.9787622832046927
P07589,Fibronectin ,Fibronectin (FN) [Cleaved into: Anastellin],272154.0,0.5985022868906998,0.15036251104103973,1.8904690168095792,1.1877532928202077,2.003221092737065,1.6784931056487862,0.17504224694680628,0.1345820255362733,0.2556461204944653,0.2690894088347274,0.3799807527451138,0.5217626618510637,0.44808025827352843,0.09900488281409632,0.4320242198647338,0.06461002317820005,0.2253482540844749,1.0688158201423854,0.4505399009646428,0.007989797604283417,0.5628222346289515,0.6102069278154544,0.6423023815612097
P81187,Complement factor B ,Complement factor B (EC 3.4.21.47) (C3/C5 convertase) (EC-VMFB) [Cleaved into: Complement factor B Ba fragment; Complement factor B Bb fragment],85366.0,0.1314019541510566,0.015912544098777577,3.351449516477023,2.548190195974091,0.057848779152712575,0.03243026638471174,0.1179169075335388,0.5609178099596471,0.11150193083702092,0.8841228751081222,0.09063633115674213,2.122815116501806,0.1093367739485187,0.16995297706865134,0.07409146615578234,0.03258824930276665,0.02109110920081723,0.0,0.0012580973954326533,0.157231790186758,0.826120380366078,0.9222128560249506,0.877085118866183
Q0VCM5,Inter-alpha-trypsin inhibitor heavy chain H1 ,Inter-alpha-trypsin inhibitor heavy chain H1 (ITI heavy chain H1) (ITI-HC1) (Inter-alpha-inhibitor heavy chain 1),101237.0,0.023914731300110285,0.001681595164462251,2.2565920390162195,1.8624141376290875,1.4766959911144872,1.5009864848518133,0.048294075770886756,0.4186941864470323,0.042213752818515596,0.1384045973996747,0.22899069855945725,0.3699816878065052,0.24001172990351155,0.08798013133875901,0.02769416352863646,1.0250022788510822,1.8493828617588353,0.0408800058250601,0.006393318579767957,0.038206999373381775,0.4545080931710903,0.49122449906594906,0.49706777418036424
Q28107,Coagulation factor V ,Coagulation factor V (Activated protein C cofactor) [Cleaved into: Coagulation factor V heavy chain; Coagulation factor V light chain],248983.0,0.5537385615181757,2.1631249831125348,0.688697826819176,0.7682569563492192,0.6044973897077908,0.3683700189498858,0.201600037927048,1.5289734218331215,0.2704970173023546,0.47180096767020385,0.09863889396077778,0.7438056889556456,0.27181430624880715,1.0910208204456282,0.08446686526736974,0.05271403920420184,0.2031246882777326,0.0045455991358989666,0.006436284430438441,0.002212047344918234,0.41122251306855073,0.4056227698599045,0.3854735981219564
P50448,Factor XIIa inhibitor ,Factor XIIa inhibitor (XIIaINH),51723.0,0.1709172016140187,0.041442126506188205,2.4625907640331657,2.001893915151927,0.29899750186642954,0.3176402142865721,0.08802465774095654,1.0100803404803849,0.06265390543662547,0.47301407958200936,0.1674206926168127,0.7090381392278452,0.12741970288759308,0.5867832151695623,0.045740688083369695,0.1314732182808492,0.17930480861736028,0.0029881674809070697,0.002632660890082764,0.05278449285145981,0.6243391199896592,0.6843988717987686,0.6854543311524469
Q5E9Z2,Hyaluronan-binding protein 2 ,Hyaluronan-binding protein 2 (EC 3.4.21.-) [Cleaved into: Hyaluronan-binding protein 2 50 kDa heavy chain; Hyaluronan-binding protein 2 50 kDa heavy chain alternate form; Hyaluronan-binding protein 2 27 kDa light chain; Hyaluronan-binding protein 2 27 kDa light chain alternate form],62441.0,0.12601537670623064,0.2925043831587702,0.19559591125106152,0.19162430198394442,0.32907818851411125,0.32484199484971465,0.3927251490089977,0.6227943345643939,0.6214623936079465,0.3223681158100895,1.690739980998177,0.4668905714999553,0.5341269105922604,0.44036754340223677,1.048730543915724,0.8056044363771827,1.483415488397165,0.01636101524469413,0.0,0.0010561263089297376,0.28298497157198327,0.31913467828078473,0.28610059263099336
P17697,Clusterin ,Clusterin (Glycoprotein III) (GpIII) [Cleaved into: Clusterin beta chain; Clusterin alpha chain],51114.0,0.418383250954374,0.6225254453018785,0.3703951273977746,0.28966867079329933,0.5644369354277671,0.46513414702462685,0.058001055869033674,0.20412465353701112,0.07455603505126357,0.07145083920873889,0.2327843542128758,0.13070859751258015,0.2582493765549796,0.1015883226008072,0.05128411560870355,0.2396159233157431,0.5800454907162415,1.7522393265878455,2.364038355026709,0.019072948053653,0.1781369752396154,0.18559675657007346,0.1880547842406369
O46375,Transthyretin ,Transthyretin (Prealbumin),15727.0,0.1647064322313475,0.17101886911520225,0.7181997450359556,0.7074987136227737,0.3518931544450311,0.29895997475681446,0.40639977672371114,0.502571948804932,0.36210767880800115,0.36686101535571547,0.45910924069155246,0.3766278169381772,0.4019782406717471,0.26344860668338504,0.47222887956453613,0.39736023515072694,0.22491638187335927,0.0687839896436649,0.07740154778785385,0.4872985329878544,0.49964960931466057,0.3383521674422556,0.5003304085582252
P01044,Kininogen-1 ,Kininogen-1 (Kininogen I) (Thiol proteinase inhibitor) [Cleaved into: Kininogen-1 heavy chain; Bradykinin (Kallidin I); Lysyl-bradykinin (Kallidin II); Kininogen-1 light chain],68890.0,0.3945636170519729,0.2825336232053111,0.8234134333982219,0.46324633091140266,0.7187700914761823,0.23093636981979837,0.4478447797861244,0.25643893847819316,0.588332247909452,0.7024753018978712,0.21234218535756363,0.4452906518220214,0.2253528642684249,0.19811558332185633,0.3816294004646827,0.12826849493632908,0.09009067455079857,0.05520667747279061,0.052811332132122676,0.22181576366096598,0.4865310829617447,0.46086126497905977,0.4800171355560693
Q2KJ63,Plasma kallikrein ,Plasma kallikrein (EC 3.4.21.34) (Fletcher factor) (Kininogenin) (Plasma prekallikrein) [Cleaved into: Plasma kallikrein heavy chain; Plasma kallikrein light chain],70994.0,0.026215182635171072,0.17878349058699367,0.5219976597920519,0.5322953878491705,0.1368077589940847,0.0015601553313779935,0.8278551940964153,0.8162207640110583,1.244985115041403,0.43918186522637953,0.0053978849714537095,0.2937589076199007,0.011380475923547323,0.6329116020431054,0.033245002053335734,0.0031431430101442857,0.0,0.0,0.0,0.0014788081520089194,0.3228135593017478,0.3123831113915678,0.313787164507537
Q58D62,Fetuin-B,Fetuin-B,42663.0,0.4576901753408458,0.3437385600766064,0.13541789005537963,0.1880702505607621,0.17241831623226117,0.2186774626283949,0.38684774972374497,0.1870434345310713,0.325450211195654,0.33652104628881085,0.4245946681892336,0.21356919916944206,0.41198003215106693,0.25750357263564394,0.39070788654492067,0.2947518040941056,0.1455935935003176,0.06560114320588384,0.05764298525952078,0.6070391468175007,0.3178463627304456,0.34902646356473915,0.29579643039472964
Q28065,C4b-binding protein alpha chain ,C4b-binding protein alpha chain (C4bp),68886.0,0.22479893068854567,0.15544032698767157,0.6033906828133506,0.5050049297914836,0.9560513244756664,0.17315071381236416,0.1106130873948907,0.8522629272437348,0.3102532047992346,0.18336311082890983,0.039214349985742865,0.31068577439825684,0.15985675287717077,0.6919883534717648,0.10365023712475836,0.012535655664413852,0.14074388600017518,0.08086773309778109,0.04270461829840705,0.004991154821614698,0.31073215860800096,0.26738514570058297,0.2361099462027825
P28800,Alpha-2-antiplasmin ,Alpha-2-antiplasmin (Alpha-2-AP) (Alpha-2-plasmin inhibitor) (Alpha-2-PI) (Serpin F2),54711.0,0.22602839331922636,0.14003433200395848,0.1300968115486676,0.17128755002167342,0.22461282193069168,0.23832533856579402,0.21315274808468426,0.27788444980431093,0.21974688710962084,0.22360398599344744,0.704479279255233,0.1631811590976649,0.2984284532642054,0.3205332882355269,0.29999355474130174,0.5284451949926173,1.0164231850271666,0.16445994154440713,0.07677138197802007,0.2069000164683532,0.22521621996250352,0.231062417336965,0.14550558912679376
P00743,Coagulation factor X ,Coagulation factor X (EC 3.4.21.6) (Stuart factor) [Cleaved into: Factor X light chain; Factor X heavy chain; Activated factor Xa heavy chain],54510.0,0.0027279367800012184,0.0015051040859288339,0.1569996653671485,0.14008746763247448,0.4132419051723147,0.43423309174842,0.012876736853999133,0.514357198788887,0.015925880382767616,0.06845972564501061,0.15710347490427423,0.11239019080115102,0.1076833477936979,0.5333962763482789,0.01461967844816322,0.7835500840658375,1.6876725769781502,0.011566788419824484,0.0009277186476770817,0.0,0.0939510852744448,0.12298246544776929,0.11592226300063883
Q9TTE1,Serpin A3-1 ,Serpin A3-1 (Endopin-1A) (Muscle endopin-1A) (mEndopin-1A),46237.0,0.029389624339654558,0.041783523355027295,0.0688451812880646,0.10366704017857897,0.1317811088890306,0.138325143257037,0.3232740977863088,0.19408024293495368,0.2910179297035303,0.20481919648365565,0.4376417594974785,0.11686179952674776,0.36645627812545395,0.22180231229038302,0.2089975812465988,0.21391448763516266,0.13851417731411497,0.05582213078883403,0.07860459160662737,0.6632104645177782,0.2596227449292559,0.21012876280186188,0.2653080228776667
Q3SZR3,Alpha-1-acid glycoprotein ,Alpha-1-acid glycoprotein (Orosomucoid) (OMD),23182.0,0.012894527862241817,0.022783617861513613,0.1150551047907097,0.11124657852207062,0.11196574379650222,0.12408970428651968,0.1831257726835226,0.023092336986259804,0.15171468551162637,0.32987960990735554,0.47493750402243673,0.15529511482292999,0.38547528473086934,0.05251790702797047,0.22680252500841785,0.1550201378698307,0.13843099267422865,0.01994686772415216,0.025350997651603195,0.9853774977513821,0.3437012821879246,0.3114212882423547,0.2799992209625772
Q3MHN2,Complement component C9,Complement component C9,61998.0,0.027419749672821018,0.011234421286003193,0.5450355352916045,0.5808816732393666,0.10158451434440759,0.024118701928179966,0.08989398094902026,0.3935872463579188,0.13097620193509465,0.4920929558774127,0.009413648910256546,0.8603414160949354,0.053176714792137855,0.09386912902123733,0.04452157868775817,0.0012823667047411934,0.0,0.012247778501111865,0.004017135174287534,0.0036153493181335155,0.32829023581825756,0.2984650399032698,0.28775958605745083
P06868,Plasminogen ,"Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Plasmin heavy chain A, short form; Plasmin light chain B]",91216.0,0.3969410737312511,0.08847108303327013,0.13786929742028275,0.3326261854143222,0.15360941020426047,0.130453940066659,0.2706805829480949,0.13817807164278695,0.26242050100159536,0.27180971944395005,0.2080614981407345,0.2593028752567597,0.22322748357906946,0.14311011387155814,0.14596704350130418,0.07503253455188763,0.10920159315624103,0.008271795572362711,0.009987555207856144,0.22400893096957059,0.23358588831087165,0.20944980893440962,0.20698560204475408
P10096,Glyceraldehyde-3-phosphate dehydrogenase ,Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) (EC 1.2.1.12) (Peptidyl-cysteine S-nitrosylase GAPDH) (EC 2.6.99.-),35868.0,0.13003663809507707,0.5573026249388306,0.15121560368727988,0.13944533997259462,0.2319972912468331,0.2552352599171598,0.06387004288728665,0.14890082730584583,0.1355962849667719,0.09959248994741028,0.13184234625928037,0.14483369550967215,0.2131319353064225,0.05766984622672211,0.07325402322748992,0.12258464598567077,0.21057838415917576,0.4273924136557622,0.5846792959239406,0.0003829428975349003,0.09526293325184698,0.1205779196445984,0.1301802913969237
Q05443,Lumican ,Lumican (Corneal keratan sulfate proteoglycan 37B core protein) (Keratan sulfate proteoglycan) (KSPG),38756.0,0.004101414909772749,0.011136562405866648,0.01773065370717173,0.00837488904249638,0.3652089561714201,0.5181165043107149,0.008367470734846082,0.004894790849209294,0.013336453742734506,0.006785562433347842,0.6251585575490246,0.018616638463954623,0.49041596126869114,0.004128523533847377,0.010131577232465118,0.5947355497754914,0.9694616784138194,0.025684231691285003,0.00911047897616934,0.007044115448785644,0.07919139816184319,0.08764416708456503,0.08280161642902774
P19035,Apolipoprotein C-III ,Apolipoprotein C-III (Apo-CIII) (ApoC-III) (Apolipoprotein C3),10692.0,0.1680733365777624,0.6815242239718325,0.06672033001374164,0.03173248587558195,0.02277057090849833,0.02530461794995704,0.031220975718172426,0.028793704631495987,0.06346320691551718,0.01311994672310303,0.02548541982034737,0.01591104083275804,0.015201629102623094,0.027046435762223608,0.01844078972097356,0.005606197262866575,0.021726753580948034,1.1015841821634145,1.2651437216142276,0.0067324887917991835,0.038070968089752945,0.03266217765147647,0.03533262207728414
P56651,Inter-alpha-trypsin inhibitor heavy chain H2 ,Inter-alpha-trypsin inhibitor heavy chain H2 (ITI heavy chain H2) (ITI-HC2) (Inter-alpha-inhibitor heavy chain 2),5984.0,0.009376376991752196,0.0,0.18358491699465063,0.10554058986974742,0.38140841465196684,0.47100343767566044,0.009317791496363139,0.02085706741777916,0.010716204519525952,0.012879775848186793,0.17466195690806835,0.03833778051297898,0.16973352196299907,0.011891915721816412,0.013596219435798777,0.45216195907588735,1.2803739642856196,0.0,0.0,0.0,0.06326177731786806,0.12073255871431676,0.1121858647596721
Q29RQ1,Complement component C7,Complement component C7,93090.0,0.24752494089453292,0.07268301937396096,0.7995256030741529,1.0764782851120205,0.005037666873825556,0.0,0.021773342416540876,0.19829742427804695,0.016884841820814248,0.09472413024450811,0.009463632886771182,0.2320952974162359,0.005350489607460516,0.021436325073587822,0.00189714172755376,0.0,0.0,0.0023324135606959486,0.0,0.014082120570963709,0.20951405550383045,0.22851642482305187,0.21563073374749148
P07224,Vitamin K-dependent protein S,Vitamin K-dependent protein S,75133.0,0.03463583077994575,0.005797953776150518,0.2414278241593416,0.0721479162551588,0.9211927572632129,1.2905799013213004,0.018656128648034634,0.07853356055022796,0.0116468157741171,0.04437524522559571,0.03209868440536082,0.12008308527106135,0.03575640453856839,0.037190950163245445,0.00511914781166358,0.016715162286418093,0.05745111938987967,0.0,0.0,0.004482033679633319,0.13786989379946651,0.1479255832432228,0.14979130051693731
