Abundance_Controls,Mass,frac_aa_A,frac_aa_C,frac_aa_D,frac_aa_F,frac_aa_H,frac_aa_I,frac_aa_K,frac_aa_N,frac_aa_Q,frac_aa_S,frac_aa_T,frac_aa_V,frac_aa_W,frac_aa_Y,molecular_weight,instability_index,flexibility_max,flexibility_min,isoelectric_point,secondary_structure_fraction_helix,secondary_structure_fraction_sheet,secondary_structure_fraction_disordered,fraction_exposed,fraction_buried,fraction_exposed_nonpolar_total,fraction_exposed_nonpolar_exposed,rsa_std,asa_sum,fraction_exposed_exposed_A,fraction_exposed_exposed_C,fraction_exposed_exposed_D,fraction_exposed_exposed_E,fraction_exposed_exposed_F,fraction_exposed_exposed_G,fraction_exposed_exposed_H,fraction_exposed_exposed_K,fraction_exposed_exposed_L,fraction_exposed_exposed_M,fraction_exposed_exposed_P,fraction_exposed_exposed_R,fraction_exposed_exposed_S,fraction_exposed_exposed_T,fraction_exposed_exposed_V,fraction_exposed_exposed_W,fraction_exposed_exposed_Y,nsp_secondary_structure_coil,nsp_secondary_structure_sheet,nsp_secondary_structure_helix,nsp_disordered,Zeta Potential,Core_Iron_Oxide,Ligand_Citrate,Ligand_PEI,Ligand_PVP,Dtem,Dh_functionalized,Centrifuged,NP_incubation Concentration (mg/mL),Incubation Concentration (mg/ml),Abundance,NPUNID,Entry
0.000351715,97938,0.06235827664399093,0.01473922902494331,0.07709750566893424,0.03287981859410431,0.02607709750566893,0.05102040816326531,0.03741496598639456,0.05215419501133787,0.03287981859410431,0.05215419501133787,0.09183673469387756,0.07936507936507936,0.01133786848072562,0.0272108843537415,97936.4541000007,37.49275510204097,1.078107142857143,0.9310357142857142,4.75778751373291,0.2868480725623583,0.2301587301587302,0.2448979591836735,0.707,0.293,0.2619047619047619,0.3701923076923077,0.228,66390.278,0.05448717948717949,0.01442307692307692,0.08493589743589744,0.09134615384615384,0.01442307692307692,0.0641025641025641,0.03044871794871795,0.05128205128205128,0.05929487179487179,0.008012820512820512,0.09455128205128205,0.06570512820512821,0.0625,0.108974358974359,0.04647435897435898,0.00641025641025641,0.01762820512820513,0.666,0.31,0.025,0.22,-49,1,1,0,0,182,229,0,5.0,4,0.01454866200530331,20,Q6R8F2
0.000351715,87467,0.06896551724137931,0.006385696040868455,0.08173690932311622,0.03575989782886334,0.0280970625798212,0.06130268199233716,0.06002554278416347,0.04086845466155811,0.03959131545338442,0.06385696040868455,0.06641123882503193,0.07407407407407407,0.006385696040868455,0.03959131545338442,87465.97800000053,33.19592592592601,1.074464285714286,0.9268333333333333,5.301338768005371,0.2873563218390804,0.2196679438058748,0.264367816091954,0.725,0.275,0.2707535121328225,0.3732394366197183,0.218,59437.459,0.06690140845070422,0.00528169014084507,0.08274647887323944,0.07570422535211267,0.01408450704225352,0.07042253521126761,0.03345070422535211,0.08274647887323944,0.05105633802816902,0.0176056338028169,0.06690140845070422,0.06690140845070422,0.07394366197183098,0.07570422535211267,0.04401408450704225,0.00528169014084507,0.02640845070422535,0.66,0.309,0.031,0.245,-63,0,0,0,0,200,221,1,4.0,4,0.003928428214892194,17,Q6URK6
0.000351715,104541,0.04184549356223176,0.06866952789699571,0.05150214592274678,0.04184549356223176,0.01609442060085837,0.03969957081545064,0.06437768240343347,0.04506437768240344,0.0482832618025751,0.1030042918454936,0.05042918454935622,0.0482832618025751,0.01394849785407725,0.03004291845493562,104539.9561000009,58.13135193133074,1.082666666666667,0.9392619047619049,6.728111076354981,0.2457081545064378,0.2006437768240343,0.2864806866952789,0.676,0.324,0.2070815450643777,0.3063492063492064,0.204,67735.093,0.0380952380952381,0.007936507936507936,0.06984126984126984,0.1015873015873016,0.01746031746031746,0.07301587301587302,0.02063492063492063,0.09365079365079365,0.04603174603174603,0.0126984126984127,0.05873015873015873,0.07142857142857142,0.119047619047619,0.06031746031746032,0.03015873015873016,0.006349206349206349,0.02222222222222222,0.626,0.217,0.158,0.079,-49,1,1,0,0,182,218,0,5.0,40,0.001116561749655245,26,Q29RU4
0.000351715,36988,0.06134969325153374,0.01226993865030675,0.06134969325153374,0.03987730061349693,0.03374233128834356,0.049079754601227,0.0705521472392638,0.049079754601227,0.0736196319018405,0.08282208588957055,0.03374233128834356,0.05521472392638037,0.009202453987730062,0.03374233128834356,36987.82110000002,42.85926380368098,1.076130952380953,0.9432261904761906,5.357893562316894,0.254601226993865,0.2392638036809816,0.2576687116564418,0.81,0.19,0.2822085889570552,0.3484848484848485,0.237,32106.841,0.06439393939393939,0.003787878787878788,0.07196969696969698,0.1098484848484848,0.01893939393939394,0.06439393939393939,0.04166666666666666,0.08333333333333333,0.03787878787878788,0.01515151515151515,0.07196969696969698,0.04924242424242424,0.09848484848484848,0.04166666666666666,0.04166666666666666,0.003787878787878788,0.02272727272727273,0.632,0.0,0.368,0.42,12,0,0,1,0,98,229,0,5.0,40,0.03444060088821452,33,Q3SZP2
0.000351715,92602,0.05840286054827176,0.01311084624553039,0.05125148986889154,0.05244338498212157,0.03098927294398093,0.04529201430274136,0.04052443384982122,0.03933253873659118,0.03575685339690107,0.09892729439809297,0.05363528009535161,0.06793802145411204,0.0166865315852205,0.04648390941597139,92600.5963000006,38.14495828367118,1.061404761904762,0.9325238095238096,6.174954032897949,0.3265792610250298,0.2216924910607866,0.1692491060786652,0.491,0.509,0.1704410011918951,0.3470873786407767,0.22,45280.289,0.03398058252427184,0.004854368932038835,0.06553398058252427,0.07766990291262135,0.02669902912621359,0.08009708737864078,0.03883495145631068,0.07524271844660194,0.05825242718446602,0.01941747572815534,0.05339805825242718,0.06310679611650485,0.1140776699029126,0.06310679611650485,0.03640776699029126,0.01213592233009709,0.02912621359223301,0.59,0.181,0.229,0.087,-11,0,0,0,1,244,316,0,5.0,4,0.009646501912017333,30,P80109
0.000351715,87734,0.05921052631578947,0.01578947368421053,0.05131578947368421,0.04473684210526316,0.02368421052631579,0.07631578947368421,0.06315789473684211,0.04736842105263158,0.03684210526315789,0.08026315789473684,0.06052631578947369,0.05657894736842106,0.02631578947368421,0.075,87732.57910000053,40.67568421052645,1.083369047619048,0.9254166666666667,7.535906791687013,0.3539473684210526,0.2013157894736842,0.218421052631579,0.482,0.518,0.1434210526315789,0.2978142076502732,0.236,44335.557,0.04098360655737705,0.00546448087431694,0.08196721311475409,0.08469945355191257,0.02185792349726776,0.06010928961748634,0.02185792349726776,0.1147540983606557,0.0273224043715847,0.01092896174863388,0.0546448087431694,0.06830601092896176,0.07650273224043716,0.09016393442622951,0.03551912568306011,0.01092896174863388,0.04098360655737705,0.507,0.334,0.159,0.051,-11,0,0,0,1,182,316,0,5.0,40,0.04856016423685544,23,A5D7B7
0.00569657,82362,0.06746031746031746,0.05952380952380952,0.1283068783068783,0.03571428571428571,0.01455026455026455,0.02248677248677249,0.03306878306878307,0.05687830687830688,0.06349206349206349,0.04232804232804233,0.05026455026455026,0.07407407407407407,0.01322751322751323,0.01322751322751323,82361.6344000004,40.41497354497371,1.07377380952381,0.9427023809523809,4.372760200500489,0.2116402116402116,0.1759259259259259,0.3544973544973545,0.597,0.403,0.2619047619047619,0.4390243902439024,0.22,49323.511,0.07760532150776053,0.01330376940133038,0.1019955654101996,0.05543237250554324,0.01995565410199556,0.09977827050997783,0.01330376940133038,0.05099778270509978,0.05543237250554324,0.01995565410199556,0.08647450110864745,0.08869179600886919,0.05099778270509978,0.06651884700665188,0.06430155210643015,0.002217294900221729,0.002217294900221729,0.706,0.204,0.09,0.066,-12,0,0,0,1,98,271,0,5.0,40,0.003370869778186961,25,P35445
0.000351715,22393,0.0845771144278607,0.004975124378109453,0.03980099502487562,0.03482587064676617,0.02487562189054726,0.02985074626865672,0.03482587064676617,0.01492537313432836,0.04975124378109453,0.0945273631840796,0.05970149253731343,0.05970149253731343,0.02985074626865672,0.02487562189054726,22392.76489999999,61.44925373134327,1.068035714285714,0.951547619047619,5.978802680969238,0.263681592039801,0.2587064676616916,0.2039800995024875,0.851,0.149,0.3781094527363184,0.4444444444444444,0.215,19219.236,0.0935672514619883,0.005847953216374269,0.04678362573099415,0.09941520467836257,0.02923976608187134,0.07017543859649122,0.02339181286549707,0.04093567251461988,0.07017543859649122,0.005847953216374269,0.1111111111111111,0.08187134502923976,0.1052631578947368,0.05263157894736842,0.01754385964912281,0.02923976608187134,0.02339181286549707,0.711,0.259,0.03,0.468,29,1,0,1,0,82,226,0,5.0,4,0.001633686615247116,21,Q3T149
0.000351715,102599,0.06189967982924226,0.08964781216648879,0.06296691568836713,0.04375667022411953,0.03308431163287087,0.02027748132337246,0.02774813233724653,0.02774813233724653,0.04055496264674493,0.08217716115261472,0.04375667022411953,0.06296691568836713,0.008537886872998933,0.02774813233724653,102598.5108000008,51.31654215581666,1.051869047619048,0.9410119047619048,5.348287773132324,0.2614727854855923,0.2305229455709712,0.2550693703308431,0.616,0.384,0.2475987193169691,0.4020797227036395,0.239,64062.61,0.06065857885615251,0.02079722703639515,0.08145580589254767,0.08665511265164645,0.01906412478336222,0.1039861351819757,0.03812824956672443,0.04332755632582323,0.07105719237435008,0.0121317157712305,0.0831889081455806,0.08838821490467938,0.09705372616984402,0.03812824956672443,0.0415944540727903,0.001733102253032929,0.01733102253032929,0.575,0.284,0.141,0.06,-49,1,1,0,0,182,229,0,5.0,4,0.001939957070677548,20,P80012
0.000351715,31570,0.08247422680412371,0.06185567010309279,0.04467353951890034,0.02061855670103093,0.0274914089347079,0.01374570446735395,0.06529209621993128,0.02405498281786942,0.03436426116838488,0.07216494845360824,0.04123711340206185,0.04467353951890034,0.006872852233676976,0.0274914089347079,31569.80610000002,47.6649828178694,1.071821428571429,0.933,9.034293174743652,0.1890034364261168,0.2371134020618557,0.2783505154639175,0.828,0.172,0.3780068728522337,0.4564315352697095,0.203,27103.53,0.08713692946058091,0.01244813278008299,0.04564315352697095,0.06639004149377593,0.02074688796680498,0.0954356846473029,0.03319502074688797,0.07883817427385892,0.05809128630705394,0.02489626556016597,0.1161825726141079,0.0954356846473029,0.08298755186721991,0.03734439834024896,0.03734439834024896,0.004149377593360996,0.02904564315352697,0.825,0.082,0.093,0.416,-3,0,0,0,0,244,609,0,5.0,40,0.01840892242370226,31,P20959
0.000351715,54982,0.07383966244725738,0.0,0.06329113924050633,0.02953586497890295,0.0379746835443038,0.01265822784810127,0.06118143459915612,0.03375527426160337,0.08016877637130802,0.03375527426160337,0.04008438818565401,0.04852320675105485,0.004219409282700422,0.01687763713080169,54981.80750000016,56.26497890295366,1.07577380952381,0.9488095238095239,5.108256721496581,0.2362869198312236,0.3586497890295358,0.2341772151898734,0.85,0.15,0.3080168776371308,0.3622828784119106,0.176,42672.121,0.08188585607940446,0.0,0.06699751861042183,0.1513647642679901,0.01240694789081886,0.04714640198511166,0.04218362282878412,0.07196029776674938,0.08436724565756824,0.01985111662531017,0.06947890818858561,0.08436724565756824,0.03225806451612903,0.04218362282878412,0.03722084367245657,0.002481389578163772,0.01240694789081886,0.553,0.004,0.443,0.39,29,1,0,1,0,82,288,0,5.0,40,0.009371522338130817,29,Q0P569
0.000351715,28212,0.1016260162601626,0.01219512195121951,0.06910569105691057,0.02845528455284553,0.008130081300813009,0.03658536585365853,0.08130081300813008,0.05691056910569105,0.04878048780487805,0.06504065040650407,0.03252032520325204,0.05284552845528456,0.008130081300813009,0.04878048780487805,28211.41170000001,37.51024390243902,1.08175,0.9431428571428572,4.807066917419434,0.2845528455284553,0.3536585365853658,0.1910569105691058,0.589,0.411,0.1422764227642276,0.2413793103448276,0.252,17487.271,0.07586206896551724,0.0,0.1103448275862069,0.1862068965517241,0.006896551724137931,0.04137931034482759,0.006896551724137931,0.1172413793103448,0.04827586206896552,0.01379310344827586,0.02758620689655172,0.04827586206896552,0.06206896551724138,0.04137931034482759,0.02068965517241379,0.0,0.02068965517241379,0.187,0.0,0.813,0.045,12,0,0,1,0,98,229,0,5.0,40,0.001789593251800573,33,P68509
0.000351715,21946,0.07537688442211055,0.02512562814070352,0.07537688442211055,0.06030150753768844,0.02512562814070352,0.03517587939698492,0.07035175879396985,0.03015075376884422,0.02512562814070352,0.05025125628140704,0.05025125628140704,0.1105527638190955,0.01005025125628141,0.03517587939698492,21945.7257,19.94678391959798,1.059464285714286,0.9357857142857142,5.366362571716309,0.3366834170854271,0.2261306532663316,0.221105527638191,0.472,0.528,0.1608040201005025,0.3404255319148936,0.244,10877.897,0.03191489361702127,0.02127659574468085,0.1170212765957447,0.1170212765957447,0.0425531914893617,0.1170212765957447,0.0425531914893617,0.1382978723404255,0.01063829787234043,0.01063829787234043,0.07446808510638298,0.02127659574468085,0.0425531914893617,0.06382978723404255,0.05319148936170213,0.0,0.01063829787234043,0.477,0.216,0.307,0.01,-42,1,1,0,0,82,149,0,5.0,4,0.001434453545012166,19,Q9BGI3
0.29926416,101513,0.07423580786026202,0.003275109170305677,0.04803493449781659,0.04366812227074236,0.02074235807860262,0.04585152838427948,0.05349344978165939,0.02947598253275109,0.05676855895196507,0.08406113537117904,0.06331877729257641,0.07532751091703056,0.007641921397379912,0.02620087336244541,101511.7029000006,43.31388646288227,1.077369047619048,0.9390714285714287,6.224744987487793,0.3045851528384279,0.2696506550218341,0.1899563318777293,0.626,0.374,0.2281659388646288,0.3647469458987784,0.224,60338.811,0.05759162303664921,0.0,0.06806282722513089,0.09424083769633508,0.02094240837696335,0.07155322862129145,0.02792321116928447,0.07678883071553229,0.0593368237347295,0.01570680628272251,0.08726003490401396,0.07155322862129145,0.1029668411867365,0.06806282722513089,0.0418848167539267,0.0,0.008726003490401396,0.525,0.319,0.156,0.169,-11,0,0,0,1,182,316,0,5.0,40,0.5500678029616102,23,Q3T052
0.016192366,20646,0.03141361256544502,0.02617801047120419,0.03141361256544502,0.03664921465968586,0.03664921465968586,0.03664921465968586,0.05759162303664921,0.01570680628272251,0.03664921465968586,0.06282722513089005,0.06806282722513089,0.08900523560209424,0.005235602094240838,0.01570680628272251,20645.73930000001,38.4696335078534,1.067226190476191,0.9342857142857142,8.853975105285645,0.2827225130890052,0.2041884816753927,0.2041884816753927,0.707,0.293,0.3455497382198953,0.4888888888888889,0.253,15408.241,0.02962962962962963,0.02222222222222222,0.02962962962962963,0.06666666666666667,0.0,0.1185185185185185,0.04444444444444445,0.08148148148148149,0.04444444444444445,0.02222222222222222,0.1777777777777778,0.06666666666666667,0.07407407407407407,0.06666666666666667,0.05185185185185185,0.0,0.0,0.681,0.319,0.0,0.34,-11,0,0,0,1,182,316,0,5.0,40,0.01010762037665996,23,Q2KIT0
0.00323149,138938,0.09774436090225563,0.01230348598769651,0.04374572795625428,0.01640464798359535,0.006151742993848257,0.01708817498291183,0.03896103896103896,0.01982228298017772,0.03485987696514013,0.03964456596035543,0.03007518796992481,0.02870813397129187,0.004101161995898838,0.01093643198906357,138936.8465000008,31.64231032125803,1.075214285714286,0.9412499999999999,5.604802131652832,0.1114149008885851,0.1927546138072454,0.1797676008202325,0.831,0.169,0.5235816814764184,0.6299342105263158,0.211,127749.187,0.1110197368421053,0.005756578947368421,0.05098684210526316,0.0625,0.01398026315789474,0.203125,0.004934210526315789,0.04605263157894737,0.03289473684210526,0.009046052631578948,0.2245065789473684,0.05592105263157895,0.0444078947368421,0.03125,0.02384868421052632,0.0008223684210526315,0.006578947368421052,0.916,0.066,0.018,0.181,-49,1,1,0,0,182,229,0,5.0,4,0.3400838137895361,20,P02453
0.004991155,68886,0.02950819672131148,0.06065573770491803,0.03934426229508197,0.03442622950819672,0.02459016393442623,0.05737704918032787,0.06393442622950819,0.03606557377049181,0.03442622950819672,0.08524590163934426,0.06393442622950819,0.06557377049180328,0.01967213114754099,0.04918032786885246,68885.73830000016,50.73263934426249,1.077440476190476,0.9417738095238095,5.986362266540527,0.2983606557377049,0.1885245901639344,0.2540983606557378,0.748,0.252,0.2737704918032787,0.3662280701754386,0.21,48244.532,0.02631578947368421,0.006578947368421052,0.04824561403508772,0.1052631578947368,0.03070175438596491,0.07236842105263158,0.03070175438596491,0.08333333333333333,0.05043859649122807,0.008771929824561403,0.06359649122807018,0.05043859649122807,0.1052631578947368,0.08333333333333333,0.06140350877192982,0.008771929824561403,0.02631578947368421,0.611,0.32,0.069,0.1,-49,1,1,0,0,182,229,0,5.0,4,0.5050049297914836,20,Q28065
0.000351715,16930,0.05298013245033113,0.01986754966887417,0.0728476821192053,0.05298013245033113,0.02649006622516556,0.02649006622516556,0.05960264900662252,0.05298013245033113,0.03973509933774835,0.02649006622516556,0.05960264900662252,0.09271523178807947,0.0,0.02649006622516556,16929.8755,26.08079470198675,1.062214285714286,0.9524404761904763,4.557600593566895,0.2847682119205298,0.2980132450331126,0.2251655629139073,0.649,0.351,0.1986754966887417,0.3061224489795918,0.253,10808.486,0.06122448979591837,0.01020408163265306,0.09183673469387756,0.163265306122449,0.01020408163265306,0.1122448979591837,0.04081632653061224,0.08163265306122448,0.03061224489795918,0.03061224489795918,0.02040816326530612,0.05102040816326531,0.04081632653061224,0.07142857142857142,0.04081632653061224,0.0,0.01020408163265306,0.364,0.073,0.563,0.013,-12,0,0,0,1,98,271,0,5.0,40,0.04466307417052488,25,P60661
